"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","angle_c","radius_c","question_order"
"","","","","","canvas-keyboard-response","1816","1865749","0.0-16.0-1.200","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","957","","k","transfer","","transfer_trial","","","","a","1","ba","24","75","34","49","k","filler_easy","binary","a","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1817","1866761","0.0-16.0-2.200","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","k","transfer","","transfer_feedback","","","","a","1","ba","24","75","34","49","","filler_easy","binary","a","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1818","1867078","0.0-16.0-3.200","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1819","1867590","0.0-16.0-0.201","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","ba","25","84","22","75","jk","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1820","1869909","0.0-16.0-1.201","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1842","","j","transfer","","transfer_trial","","","","b","1","ba","25","84","22","75","jk","attraction","binary","ab","both","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1821","1870419","0.0-16.0-2.201","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","j","transfer","","transfer_feedback","","","","b","1","ba","25","84","22","75","","attraction","binary","ab","both","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1822","1870736","0.0-16.0-3.201","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1823","1871245","0.0-16.0-0.202","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","cba","28","75","30.25","75","jl","","","","","","","","","","","","25","66",""
"","","","","","canvas-keyboard-response","1824","1874964","0.0-16.0-1.202","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","3255","","l","transfer","","transfer_trial","","","","a","1","cba","28","75","30.25","75","jl","attraction","trinary","ac","both","t","d","c","1","","","","25","66",""
"","","","","","canvas-keyboard-response","1825","1875480","0.0-16.0-2.202","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","l","transfer","","transfer_feedback","","","","a","1","cba","28","75","30.25","75","","attraction","trinary","ac","both","t","d","c","1","","","","25","66",""
"","","","","","canvas-keyboard-response","1826","1875794","0.0-16.0-3.202","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1827","1876304","0.0-16.0-0.203","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","ab","22","75","28","75","jk","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1828","1878140","0.0-16.0-1.203","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1373","","j","transfer","","transfer_trial","","","","a","1","ab","22","75","28","75","jk","attraction","binary","ab","both","t","c","","2","","","","null","null",""
"","","","","","canvas-keyboard-response","1829","1878653","0.0-16.0-2.203","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","j","transfer","","transfer_feedback","","","","a","1","ab","22","75","28","75","","attraction","binary","ab","both","t","c","","2","","","","null","null",""
"","","","","","canvas-keyboard-response","1830","1878965","0.0-16.0-3.203","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1831","1879476","0.0-16.0-0.204","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","ba","28","81","34","44","k","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1832","1881684","0.0-16.0-1.204","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1746","","k","transfer","","transfer_trial","","","","a","1","ba","28","81","34","44","k","filler_sample","binary","a","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1833","1882697","0.0-16.0-2.204","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","k","transfer","","transfer_feedback","","","","a","1","ba","28","81","34","44","","filler_sample","binary","a","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1834","1883008","0.0-16.0-3.204","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1835","1883519","0.0-16.0-0.205","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","cba","25","76","17","49","l","","","","","","","","","","","","34","47",""
"","","","","","canvas-keyboard-response","1836","1885653","0.0-16.0-1.205","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","1669","","l","transfer","","transfer_trial","","","","a","1","cba","25","76","17","49","l","filler_easy","trinary","a","","","","","","in","out1","out2","34","47",""
"","","","","","canvas-keyboard-response","1837","1886668","0.0-16.0-2.205","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","l","transfer","","transfer_feedback","","","","a","1","cba","25","76","17","49","","filler_easy","trinary","a","","","","","","in","out1","out2","34","47",""
"","","","","","canvas-keyboard-response","1838","1886981","0.0-16.0-3.205","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1839","1887494","0.0-16.0-0.206","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","acb","22","75","19.75","75","jk","","","","","","","","","","","","25","84",""
"","","","","","canvas-keyboard-response","1840","1890012","0.0-16.0-1.206","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","2050","","l","transfer","","transfer_trial","","","","b","0","acb","22","75","19.75","75","jk","attraction","trinary","ac","both","t","d","c","2","","","","25","84",""
"","","","","","canvas-keyboard-response","1841","1890525","0.0-16.0-2.206","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","l","transfer","","transfer_feedback","","","","b","0","acb","22","75","19.75","75","","attraction","trinary","ac","both","t","d","c","2","","","","25","84",""
"","","","","","canvas-keyboard-response","1842","1890838","0.0-16.0-3.206","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1843","1891353","0.0-16.0-0.207","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","bca","24","75","16","103","l","","","","","","","","","","","","16","102",""
"","","","","","canvas-keyboard-response","1844","1894077","0.0-16.0-1.207","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","2250","","l","transfer","","transfer_trial","","","","a","1","bca","24","75","16","103","l","filler_easy","trinary","a","","","","","","in","out1","out2","16","102",""
"","","","","","canvas-keyboard-response","1845","1895089","0.0-16.0-2.207","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","l","transfer","","transfer_feedback","","","","a","1","bca","24","75","16","103","","filler_easy","trinary","a","","","","","","in","out1","out2","16","102",""
"","","","","","canvas-keyboard-response","1846","1895403","0.0-16.0-3.207","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1847","1895912","0.0-16.0-0.208","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","ab","22","56","12","81","j","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1848","1898933","0.0-16.0-1.208","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","2553","","k","transfer","","transfer_trial","","","","b","0","ab","22","56","12","81","j","filler_sample","binary","a","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1849","1902947","0.0-16.0-2.208","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","k","transfer","","transfer_feedback","","","","b","0","ab","22","56","12","81","","filler_sample","binary","a","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1850","1903261","0.0-16.0-3.208","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1851","1903773","0.0-16.0-0.209","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","fixation","","","","","","bca","25","76","16","101","l","","","","","","","","","","","","34","102",""
"","","","","","canvas-keyboard-response","1852","1906934","0.0-16.0-1.209","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","2692","","l","transfer","","transfer_trial","","","","a","1","bca","25","76","16","101","l","filler_easy","trinary","a","","","","","","in","out1","out2","34","102",""
"","","","","","canvas-keyboard-response","1853","1907948","0.0-16.0-2.209","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","l","transfer","","transfer_feedback","","","","a","1","bca","25","76","16","101","","filler_easy","trinary","a","","","","","","in","out1","out2","34","102",""
"","","","","","canvas-keyboard-response","1854","1908263","0.0-16.0-3.209","2d_cat_multi_stim_exp1","2022-3-31","10:40:58","25","75","3","9","10","40","30","120","5","19","[""White""]","No","Female","2123854","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","",""
